id,name,org,zipcode
"16944","Climate Solutions","Citizens’ Climate Lobby (CCL)",
"1723","Beyond Prison","City Church Bandera Road","78250"
"1385","Funeral Leadership","City Church Bandera Road","78250"
"17887","Get Connected","City Church Bandera Road","78250"
"6825","Spiritual Services","City Church Bandera Road","78250"
"13742","Gas Leaks in Alpine","City of Alpine","79830"
"13512","Public restrooms at Centennial Park","City of Alpine","79830"
"13511","Public restrooms at Kokernot Park","City of Alpine","79830"
"15419","RU OK? Senior Program","City of Alpine","79830"
"13741","Water Leaks in Alpine","City of Alpine","79830"
"8773","Farmers Market","City of Encinal","78019"
"18938","Cross Mountain Park","City of Fredericksburg Parks and Recreation Department","78624"
"18950","Fort Martin Scott","City of Fredericksburg Parks and Recreation Department","78624"
"18952","Frantzen Park","City of Fredericksburg Parks and Recreation Department","78624"
"18941","Fredericksburg Dog Park","City of Fredericksburg Parks and Recreation Department","78624"
"18953","Fredericksburg Nature Center","City of Fredericksburg Parks and Recreation Department","78624"
"18957","Lady Bird Johnson Municipal Park","City of Fredericksburg Parks and Recreation Department","78624"
"18974","Lady Bird Johnson Municipal Park Pool","City of Fredericksburg Parks and Recreation Department","78624"
"19001","Marktplatz","City of Fredericksburg Parks and Recreation Department","78624"
"18960","Oak Crest Park","City of Fredericksburg Parks and Recreation Department","78624"
"18973","Old Fair Park","City of Fredericksburg Parks and Recreation Department","78624"
"19003","Special Events & Programs","City of Fredericksburg Parks and Recreation Department",
"18989","Town Pool","City of Fredericksburg Parks and Recreation Department","78624"
"18994","Town Pool Splashpad","City of Fredericksburg Parks and Recreation Department","78624"
"13524","Marfa Nutrition Center","City of Marfa","79843"
"14721","City of Presidio Public Library Services","City of Presidio Public Library","79845"
"13636","Internet and Public Computers at Presidio Public Library","City of Presidio Public Library","79845"
"14392","Spay/Neuter Services","City of San Antonio (COSA) Department of Animal Care Services (ACS)",
"3285","Child Care Assistance","City of San Antonio (COSA) Department of Human Services (DHS)","78229"
"4069","Claude W Black Community Center","City of San Antonio (COSA) Department of Human Services (DHS)","78203"
"9116","Community Connections Hotline","City of San Antonio (COSA) Department of Human Services (DHS)",
"6792","Comprehensive Senior Center at Alicia Treviño Lopez","City of San Antonio (COSA) Department of Human Services (DHS)","78251"
"12027","Comprehensive Senior Center at Barbara 'Robbie' Robinette Community","City of San Antonio (COSA) Department of Human Services (DHS)","78245"
"6759","Comprehensive Senior Center at Bob Ross","City of San Antonio (COSA) Department of Human Services (DHS)","78229"
"6760","Comprehensive Senior Center at District 2","City of San Antonio (COSA) Department of Human Services (DHS)","78220"
"6758","Comprehensive Senior Center at District 5","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"6761","Comprehensive Senior Center at Doris Griffin","City of San Antonio (COSA) Department of Human Services (DHS)","78238"
"6762","Comprehensive Senior Center at Normoyle","City of San Antonio (COSA) Department of Human Services (DHS)","78225"
"6764","Comprehensive Senior Center at Northeast Senior Center","City of San Antonio (COSA) Department of Human Services (DHS)","78217"
"13179","Comprehensive Senior Center at Southside Lions","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"10582","Comprehensive Senior Center at Walker Ranch","City of San Antonio (COSA) Department of Human Services (DHS)","78216"
"6768","Comprehensive Senior Center at West End Park","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"6765","Comprehensive Senior Center at Willie M Cortez","City of San Antonio (COSA) Department of Human Services (DHS)","78242"
"4672","Early Head Start Program at Blessed Sacrament Academy","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"4675","Early Head Start Program at Inman Christian Center","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"4676","Early Head Start Program at Seton Home","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"4669","Early Head Start Program at Stafford Early Head Start","City of San Antonio (COSA) Department of Human Services (DHS)","78237"
"4671","Early Head Start Program at YWCA Olga Madrid Center","City of San Antonio (COSA) Department of Human Services (DHS)","78237"
"11863","Family Assistance Center at Willie Velasquez","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"4655","Financial and Housing Recovery Center (FHRC) at Claude Black Community Center","City of San Antonio (COSA) Department of Human Services (DHS)","78203"
"4649","Financial and Housing Recovery Center (FHRC) at The Neighborhood Place","City of San Antonio (COSA) Department of Human Services (DHS)","78228"
"4654","Financial and Housing Recovery Center (FHRC) at Willie Velasquez Center","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"20356","Financial Empowerment Center - Legacy Planning","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"4061","Financial Empowerment Center at Willie Velasquez Learning Center","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"668","Granados Adult and Senior Center","City of San Antonio (COSA) Department of Human Services (DHS)","78213"
"3095","Harlandale Senior Center","City of San Antonio (COSA) Department of Human Services (DHS)","78221"
"16147","Head Start at Cameron Elementary School","City of San Antonio (COSA) Department of Human Services (DHS)","78219"
"16150","Head Start at Kelly Elementary School","City of San Antonio (COSA) Department of Human Services (DHS)","78226"
"14034","Head Start at Perales Elementary School","City of San Antonio (COSA) Department of Human Services (DHS)","78237"
"14033","Head Start at SAISD Martin Luther King, Jr. Academy at Gates","City of San Antonio (COSA) Department of Human Services (DHS)","78220"
"13630","NXT Level Youth Opportunity Center","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"4664","Our City Cares—Emergency Child Services","City of San Antonio (COSA) Department of Human Services (DHS)","78229"
"662","Palm Heights Community Center","City of San Antonio (COSA) Department of Human Services (DHS)","78225"
"20063","Places to Stay Warm","City of San Antonio (COSA) Department of Human Services (DHS)",
"46","Public Restroom","City of San Antonio (COSA) Department of Human Services (DHS)","78209"
"53","Public Restroom at La Villita","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"54","Public Restroom at Losoya and Commerce","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"17348","Public Restroom at Main Plaza","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"45","Public Restroom at Navarro and W Crockett","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"17346","Public Restroom at Rivercenter Mall","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"47","Public Restroom at St Mary's Parking Garage","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"1105","San Antonio Early Head Start at Ella Austin","City of San Antonio (COSA) Department of Human Services (DHS)","78202"
"1106","San Antonio Early Head Start at Healy Murphy","City of San Antonio (COSA) Department of Human Services (DHS)","78202"
"20368","San Antonio Education Partnership (SAEP) at  Travis Early College HS","City of San Antonio (COSA) Department of Human Services (DHS)","78212"
"20369","San Antonio Education Partnership (SAEP) at  Young Men's Leadership Academy","City of San Antonio (COSA) Department of Human Services (DHS)","78202"
"20363","San Antonio Education Partnership (SAEP) at Advanced Learning Academy","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"20364","San Antonio Education Partnership (SAEP) at CAST Med High School","City of San Antonio (COSA) Department of Human Services (DHS)","78235"
"20365","San Antonio Education Partnership (SAEP) at CAST Med High School","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"10564","San Antonio Education Partnership (SAEP) at CAST STEM High School","City of San Antonio (COSA) Department of Human Services (DHS)","78224"
"10566","San Antonio Education Partnership (SAEP) at Cooper Academy at Navarro","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"10572","San Antonio Education Partnership (SAEP) at Edgewood Fine Arts Academy","City of San Antonio (COSA) Department of Human Services (DHS)","78237"
"3274","San Antonio Education Partnership (SAEP) at Fox Technical High School","City of San Antonio (COSA) Department of Human Services (DHS)","78205"
"3271","San Antonio Education Partnership (SAEP) at GW Brackenridge High School","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"3259","San Antonio Education Partnership (SAEP) at Harlandale High School","City of San Antonio (COSA) Department of Human Services (DHS)","78214"
"10558","San Antonio Education Partnership (SAEP) at Harlandale STEM Early College High School","City of San Antonio (COSA) Department of Human Services (DHS)","78214"
"20366","San Antonio Education Partnership (SAEP) at Healy-Murphy Center","City of San Antonio (COSA) Department of Human Services (DHS)","78202"
"3275","San Antonio Education Partnership (SAEP) at Highlands High School","City of San Antonio (COSA) Department of Human Services (DHS)","78210"
"3257","San Antonio Education Partnership (SAEP) at John F Kennedy High School","City of San Antonio (COSA) Department of Human Services (DHS)","78226"
"3272","San Antonio Education Partnership (SAEP) at Luther Burbank High School","City of San Antonio (COSA) Department of Human Services (DHS)","78204"
"3260","San Antonio Education Partnership (SAEP) at McCollum High School","City of San Antonio (COSA) Department of Human Services (DHS)","78221"
"3258","San Antonio Education Partnership (SAEP) at Memorial High School","City of San Antonio (COSA) Department of Human Services (DHS)","78228"
"10567","San Antonio Education Partnership (SAEP) at Phoenix Middle College","City of San Antonio (COSA) Department of Human Services (DHS)","78211"
"3276","San Antonio Education Partnership (SAEP) at Sam Houston High School","City of San Antonio (COSA) Department of Human Services (DHS)","78220"
"3278","San Antonio Education Partnership (SAEP) at Sidney Lanier High School","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"3279","San Antonio Education Partnership (SAEP) at South San Antonio High School","City of San Antonio (COSA) Department of Human Services (DHS)","78224"
"3280","San Antonio Education Partnership (SAEP) at Southside High School","City of San Antonio (COSA) Department of Human Services (DHS)","78221"
"3281","San Antonio Education Partnership (SAEP) at Southwest High School","City of San Antonio (COSA) Department of Human Services (DHS)","78252"
"10560","San Antonio Education Partnership (SAEP) at Southwest Legacy High School","City of San Antonio (COSA) Department of Human Services (DHS)","78073"
"20372","San Antonio Education Partnership (SAEP) at Southwest Legacy HS","City of San Antonio (COSA) Department of Human Services (DHS)","78073"
"20367","San Antonio Education Partnership (SAEP) at St. Philip’s ECHS","City of San Antonio (COSA) Department of Human Services (DHS)","78203"
"3273","San Antonio Education Partnership (SAEP) at Thomas Edison High School","City of San Antonio (COSA) Department of Human Services (DHS)","78212"
"3277","San Antonio Education Partnership (SAEP) at Thomas Jefferson High School","City of San Antonio (COSA) Department of Human Services (DHS)","78201"
"20370","San Antonio Education Partnership (SAEP) at Young Women's Leadership Academy","City of San Antonio (COSA) Department of Human Services (DHS)","78201"
"1085","San Antonio Head Start at Arnold Elementary School","City of San Antonio (COSA) Department of Human Services (DHS)","78213"
"13945","San Antonio Head Start at Barkley-Ruiz Elementary School","City of San Antonio (COSA) Department of Human Services (DHS)","78207"
"1086","San Antonio Head Start at Bowden Elementary","City of San Antonio (COSA) Department of Human Services (DHS)","78202"
"1102","San Antonio Head Start at Cardenas Early Childhood Center","City of San Antonio (COSA) Department of Human Services (DHS)","78228"
