CartID,DATETIME,geometry,WEEK1PRCP,WEEK1SNOW,WEEK1TFRZ,WEEK1TMAX,WEEK1TMIN,WEEK1TAVG,WEEK1TDIF,WEEK2PRCP,WEEK2SNOW,WEEK2TFRZ,WEEK2TMAX,WEEK2TMIN,WEEK2TAVG,WEEK2TDIF,WEEK3PRCP,WEEK3SNOW,WEEK3TFRZ,WEEK3TMAX,WEEK3TMIN,WEEK3TAVG,WEEK3TDIF,WEEK4PRCP,WEEK4SNOW,WEEK4TFRZ,WEEK4TMAX,WEEK4TMIN,WEEK4TAVG,WEEK4TDIF
408457,2022-10-30,POINT (29.4013764258943 -98.525467204631),0.38,0.0,0,80.7,55.8,69.0,25.0,0.77,0.0,0,81.3,55.8,68.7,25.5,0.0,0.0,0,91.0,67.5,78.9,23.5,0.0,0.0,0,87.4,60.8,74.6,26.6
207924,2023-08-21,POINT (29.5240045891698 -98.653467857432),0.0,0.0,0,104.5,77.1,90.7,27.4,0.0,0.0,0,105.7,77.9,90.3,27.8,0.0,0.0,0,103.6,76.9,89.9,26.7,1.4,0.0,0,100.4,74.6,87.7,25.8
821853,2022-09-02,POINT (29.440167278637 -98.5868104199386),0.06,0.0,0,94.0,75.0,83.6,19.0,0.55,0.0,0,93.7,75.0,83.0,18.6,0.57,0.0,0,94.9,74.0,84.6,20.9,0.12,0.0,0,98.3,74.8,86.3,23.5
304696,2023-12-23,POINT (29.5735231074094 -98.4452279374118),0.29,0.0,0,71.3,48.0,57.9,23.2,0.64,0.0,1,66.8,45.9,55.9,20.9,0.07,0.0,0,72.4,45.2,59.0,27.1,0.45,0.0,0,64.0,49.7,56.1,14.3
409455,2022-03-30,POINT (29.4091830338217 -98.5315034921891),0.0,0.0,0,85.2,49.1,66.1,36.1,0.24,0.0,0,79.4,47.3,64.7,32.1,0.04,0.0,2,71.1,37.4,53.7,33.8,0.0,0.0,0,75.5,52.9,62.7,22.7
207220,2022-12-22,POINT (29.4726771335835 -98.5379364638277),0.57,0.0,0,57.7,39.0,48.1,18.7,2.73,0.0,0,77.6,61.5,69.7,16.1,0.16,0.0,0,68.4,55.6,60.6,12.8,1.3,0.0,0,70.2,48.4,60.1,21.8
306776,2023-10-20,POINT (29.5857339516235 -98.3830599315359),0.0,0.0,0,83.3,55.0,69.6,28.3,0.86,0.0,0,80.9,63.7,71.1,17.2,0.73,0.0,0,93.7,73.2,82.7,20.4,0.81,0.0,0,98.4,74.4,86.0,24.0
304584,2023-03-20,POINT (29.5710048263803 -98.4481653683224),0.9,0.0,0,66.5,48.8,57.9,17.7,0.02,0.0,0,83.9,62.7,73.0,21.2,0.48,0.0,0,83.1,52.5,68.7,30.6,0.0,0.0,0,78.9,58.8,67.4,20.1
845318,2023-03-27,POINT (29.5091451735317 -98.6617955513297),0.48,0.0,0,78.8,56.0,66.7,22.8,1.2,0.0,0,66.5,48.8,57.9,17.7,0.01,0.0,0,83.8,62.6,73.0,21.2,0.29,0.0,0,83.6,53.1,68.7,30.5
506446,2022-07-24,POINT (29.3759086369136 -98.4623774172999),0.0,0.0,0,102.3,75.1,88.0,27.1,0.06,0.0,0,102.6,76.2,89.4,26.4,0.0,0.0,0,101.0,76.1,88.0,25.0,1.4,0.0,0,97.6,72.3,84.9,25.3
509476,2024-01-05,POINT (29.4350642742387 -98.4118675324733),0.71,0.0,0,61.5,39.7,49.9,21.9,0.88,0.0,0,67.4,47.2,56.6,20.1,0.39,0.0,0,69.3,46.6,57.4,22.7,0.24,0.0,1,67.0,45.1,56.7,21.9
506800,2022-01-28,POINT (29.3845558071056 -98.4654593488841),0.03,0.0,1,57.4,40.0,47.6,17.4,0.0,0.0,2,68.8,37.0,53.4,31.8,0.22,0.0,0,60.1,39.1,49.4,21.0,0.01,0.0,2,69.3,39.6,55.1,29.7
408044,2022-06-15,POINT (29.4190870441607 -98.5105837232106),0.0,0.0,0,101.7,74.9,87.9,26.8,0.01,0.0,0,99.2,73.6,85.1,25.6,0.8,0.0,0,95.1,69.9,81.9,25.2,0.07,0.0,0,93.8,69.7,80.6,24.1
415302,2023-04-10,POINT (29.5344474623777 -98.5461241582963),1.55,0.0,0,74.2,58.8,66.4,15.4,0.1,0.0,0,80.0,59.6,70.1,20.5,0.34,0.0,0,78.8,56.0,66.7,22.8,0.92,0.0,0,66.4,48.6,57.9,17.8
426638,2022-10-02,POINT (29.4962397324713 -98.6640592320481),0.0,0.0,0,92.3,62.6,78.3,29.7,0.0,0.0,0,95.5,70.2,83.9,25.3,0.06,0.0,0,94.1,71.2,82.1,22.9,0.93,0.0,0,92.1,71.6,81.0,20.5
849482,2024-04-28,POINT (29.4774344343607 -98.6673156869707),0.82,0.0,0,80.3,64.6,70.3,15.8,0.11,0.0,0,84.1,68.7,74.6,15.4,0.84,0.0,0,81.6,57.5,70.7,24.1,0.34,0.0,0,82.1,55.3,69.7,26.9
400016,2022-02-01,POINT (29.3366246871005 -98.5467516125464),0.22,0.0,2,62.7,40.1,51.4,22.6,0.01,0.0,1,60.8,39.4,49.7,21.4,0.02,0.0,2,66.6,35.3,50.9,31.3,0.13,0.0,0,64.7,39.7,50.9,25.0
502520,2023-03-23,POINT (29.4191762455555 -98.4739871739214),1.42,0.0,0,66.3,49.8,57.4,16.6,0.0,0.0,0,78.6,58.6,68.4,20.0,0.33,0.0,0,81.6,54.5,69.0,27.1,0.04,0.0,0,78.4,56.9,67.6,21.5
423012,2023-07-16,POINT (29.3498251756638 -98.618084812269),0.01,0.0,0,104.2,78.2,89.4,26.0,0.19,0.0,0,95.7,76.9,85.0,18.9,0.0,0.0,0,101.4,76.5,88.6,24.9,0.13,0.0,0,99.1,77.0,88.0,22.1
418459,2023-05-16,POINT (29.4887028920729 -98.5125462432676),3.02,0.0,0,82.6,67.4,74.6,15.2,0.04,0.0,0,86.2,69.0,76.6,17.2,0.71,0.0,0,83.6,58.0,70.3,25.6,3.08,0.0,0,78.4,60.0,69.0,18.4
306269,2023-03-21,POINT (29.5637596810391 -98.3914667873071),0.9,0.0,0,64.6,47.1,56.3,17.4,0.0,0.0,0,82.3,62.0,71.9,20.4,0.56,0.0,0,83.1,53.8,68.3,29.3,0.02,0.0,0,79.5,58.4,68.3,21.0
407232,2022-04-27,POINT (29.430234234706 -98.6933997875442),0.48,0.0,0,84.9,68.2,73.4,16.7,0.06,0.0,0,86.3,66.1,74.4,20.2,0.3,0.0,0,86.3,57.0,71.1,29.3,0.09,0.0,0,85.5,56.4,72.0,29.1
203176,2023-09-30,POINT (29.4497222442413 -98.5381909140764),0.05,0.0,0,98.2,74.3,85.6,23.9,0.02,0.0,0,97.1,72.3,84.4,24.8,0.76,0.0,0,98.4,74.7,84.9,23.7,0.0,0.0,0,102.2,76.2,89.1,26.0
410285,2024-02-07,POINT (29.458780411408 -98.6656967138221),0.75,0.0,0,71.5,47.6,58.1,23.9,2.25,0.0,0,67.1,45.9,55.7,21.2,3.23,0.0,3,55.7,35.5,43.9,20.2,0.06,0.0,5,56.2,27.6,41.6,28.6
517037,2023-11-26,POINT (29.5727975330504 -98.3817615501023),0.15,0.0,0,67.6,48.4,57.3,19.2,0.65,0.0,0,70.4,53.1,60.7,17.3,0.57,0.0,0,76.0,59.3,67.9,16.7,0.6,0.0,0,69.1,46.0,57.6,23.1
508110,2023-05-23,POINT (29.4314698753162 -98.458852431443),2.18,0.0,0,84.1,66.0,74.0,18.1,3.99,0.0,0,82.6,67.4,74.6,15.2,0.05,0.0,0,86.2,69.0,76.6,17.2,1.03,0.0,0,83.4,58.1,70.3,25.3
846587,2023-07-12,POINT (29.5412539280658 -98.6342703754715),0.32,0.0,0,98.5,77.0,86.1,21.5,0.14,0.0,0,98.5,76.7,87.0,21.8,0.15,0.0,0,98.9,75.8,88.3,23.1,0.0,0.0,0,98.3,77.8,87.7,20.5
416578,2023-09-07,POINT (29.4994889428398 -98.5980566681997),0.0,0.0,0,101.0,74.0,88.4,27.1,0.16,0.0,0,101.1,73.6,88.1,27.5,0.82,0.0,0,101.9,75.5,89.6,26.3,0.0,0.0,0,103.6,77.6,90.6,26.0
315208,2023-04-04,POINT (29.5734908496701 -98.3504975782455),0.11,0.0,0,81.8,60.0,71.0,21.8,0.47,0.0,0,82.2,59.3,69.9,22.9,1.33,0.0,0,64.4,47.0,56.3,17.3,0.01,0.0,0,81.6,61.2,71.9,20.4
403732,2024-04-12,POINT (29.4094012683355 -98.5643147644294),0.49,0.0,0,82.8,58.1,71.0,24.7,0.32,0.0,0,82.7,56.8,69.0,25.9,0.48,0.0,0,77.5,51.7,63.7,25.9,1.05,0.0,0,69.8,56.4,63.3,13.4
417519,2024-01-29,POINT (29.4534521523189 -98.6390067850498),6.6,0.0,0,65.2,47.5,55.6,17.7,0.26,0.0,4,46.4,27.3,35.6,19.0,0.4,0.0,3,65.1,32.9,50.4,32.2,0.98,0.0,0,60.3,40.1,50.7,20.2
8487746,2022-04-30,POINT (29.2973033886923 -98.607125080918),1.11,0.0,0,85.0,66.4,72.7,18.5,0.11,0.0,0,84.2,68.4,74.4,15.9,0.31,0.0,0,88.3,61.0,74.0,27.4,0.0,0.0,0,85.4,56.6,71.9,28.9
511830,2023-11-26,POINT (29.3510942056903 -98.4187715495592),0.24,0.0,0,67.6,48.4,57.3,19.2,0.59,0.0,0,69.8,53.3,60.7,16.5,0.47,0.0,0,76.0,59.3,67.9,16.7,0.57,0.0,0,67.4,45.0,57.6,22.4
403662,2023-09-27,POINT (29.4139540285731 -98.5654396748214),0.05,0.0,0,99.0,75.0,86.6,24.0,0.18,0.0,0,95.6,72.2,83.0,23.4,0.25,0.0,0,100.1,75.3,88.0,24.8,0.0,0.0,0,100.8,73.8,88.1,27.0
419846,2022-06-19,POINT (29.5676973941064 -98.5097160943136),0.0,0.0,0,100.3,74.6,86.9,25.7,0.0,0.0,0,102.1,74.4,87.0,27.8,0.05,0.0,0,96.6,74.2,84.6,22.4,0.57,0.0,0,90.5,64.7,78.3,25.8
403923,2022-04-18,POINT (29.4263217961387 -98.5736317667199),0.19,0.0,0,89.4,68.4,75.9,21.0,0.0,0.0,0,86.5,55.6,71.1,30.9,0.11,0.0,0,86.2,57.4,71.0,28.9,0.2,0.0,0,82.6,46.7,64.9,35.8
313635,2023-07-04,POINT (29.444713553901 -98.4750812726539),0.11,0.0,0,99.3,76.4,87.6,22.9,0.26,0.0,0,99.2,76.8,88.1,22.4,0.0,0.0,0,98.4,78.8,87.1,19.7,0.36,0.0,0,92.5,71.8,81.9,20.6
400415,2024-01-23,POINT (29.3304632458582 -98.5376941653772),2.2,0.0,4,51.3,30.0,39.0,21.3,0.04,0.0,4,60.6,29.8,45.1,30.9,1.9,0.0,0,61.7,41.2,51.6,20.5,0.09,0.0,0,65.4,36.7,50.4,28.7
404068,2023-12-17,POINT (29.4188128815859 -98.5609823413417),0.49,0.0,1,65.2,43.9,54.4,21.3,0.05,0.0,0,73.7,45.5,60.0,28.2,0.51,0.0,0,66.2,50.0,56.7,16.2,0.11,0.0,0,66.6,47.6,57.3,19.0
8486976,2022-08-15,POINT (29.3113903219189 -98.5248093275534),0.11,0.0,0,98.2,75.0,85.7,23.2,0.01,0.0,0,100.9,76.0,87.4,25.0,0.0,0.0,0,100.9,74.9,87.6,26.0,0.0,0.0,0,102.5,77.0,88.0,25.5
8486941,2024-01-01,POINT (29.5095959993997 -98.6737213130433),0.09,0.0,0,66.1,37.3,50.1,28.8,0.35,0.0,0,72.8,53.6,61.4,19.2,0.43,0.0,1,67.0,44.1,54.1,22.9,0.03,0.0,0,72.1,45.1,59.3,27.1
407518,2023-10-21,POINT (29.4290349376222 -98.6695322000133),0.06,0.0,0,83.8,52.2,68.7,31.5,0.14,0.0,0,81.2,63.8,71.7,17.4,1.52,0.0,0,92.3,72.8,81.6,19.5,0.21,0.0,0,97.8,74.2,85.6,23.6
402045,2022-07-25,POINT (29.364251034502 -98.512556406526),0.0,0.0,0,102.3,76.0,88.0,26.3,1.04,0.0,0,102.2,75.6,88.9,26.6,0.0,0.0,0,100.5,75.0,88.7,25.5,0.91,0.0,0,98.3,73.5,84.9,24.8
401318,2024-04-29,POINT (29.3819155528934 -98.5316441662964),0.92,0.0,0,82.6,66.7,72.4,15.9,0.93,0.0,0,82.3,67.3,72.7,15.0,0.78,0.0,0,83.1,58.2,70.9,24.9,0.63,0.0,0,84.0,54.1,69.9,29.9
844728,2023-10-23,POINT (29.452487706609 -98.6535947490594),0.06,0.0,0,87.0,53.3,70.4,33.7,0.11,0.0,0,82.0,63.7,72.0,18.3,1.9,0.0,0,87.5,68.5,77.7,19.0,0.32,0.0,0,96.1,73.3,84.3,22.8
307881,2023-01-11,POINT (29.4987014679574 -98.4582284235068),0.0,0.0,0,76.0,49.0,62.3,26.9,0.0,0.0,0,77.3,48.6,62.7,28.7,0.02,0.0,6,52.1,23.5,37.7,28.6,0.51,0.0,0,59.4,38.9,51.1,20.6
408521,2022-08-09,POINT (29.4040848119319 -98.5212114803532),0.01,0.0,0,100.8,76.2,87.3,24.6,0.0,0.0,0,100.6,74.8,87.4,25.8,0.0,0.0,0,101.5,76.0,88.0,25.5,0.39,0.0,0,97.8,74.0,88.0,23.8
419934,2022-04-08,POINT (29.5899107303882 -98.503276909991),0.0,0.0,0,86.8,59.0,72.3,27.8,0.09,0.0,0,87.2,52.6,69.6,34.7,0.22,0.0,0,78.6,46.6,62.7,32.0,0.04,0.0,2,74.0,39.6,57.4,34.3
209245,2023-04-28,POINT (29.4533609200744 -98.5078912421064),3.0,0.0,0,78.6,60.1,68.3,18.5,0.28,0.0,0,83.7,60.9,71.6,22.8,1.11,0.0,0,72.4,53.1,62.4,19.3,0.78,0.0,0,81.7,60.3,73.4,21.4
418863,2023-04-11,POINT (29.4719877211295 -98.52341168969),1.61,0.0,0,71.4,57.3,64.6,14.1,0.18,0.0,0,81.8,60.0,71.0,21.8,0.49,0.0,0,82.2,59.3,69.9,22.9,1.15,0.0,0,63.3,46.2,56.3,17.1
304777,2024-03-22,POINT (29.5806818984502 -98.4605079596914),0.36,0.0,0,69.0,55.7,63.3,13.2,0.08,0.0,0,75.1,54.2,65.3,20.9,0.0,0.0,0,80.2,55.9,67.1,24.3,0.0,0.0,0,74.0,52.0,64.6,21.9
408246,2022-11-26,POINT (29.4219498624212 -98.5068835883337),1.28,0.0,0,56.8,47.5,51.3,9.2,0.27,0.0,0,60.0,43.0,49.7,17.0,0.42,0.0,0,83.5,60.7,72.7,22.8,0.21,0.0,0,78.8,57.6,67.9,21.2
508130,2022-06-13,POINT (29.430846243819 -98.4640477691546),0.0,0.0,0,102.7,74.7,87.6,28.0,0.02,0.0,0,97.0,73.8,84.6,23.2,0.74,0.0,0,93.3,67.5,79.4,25.8,0.09,0.0,0,96.5,71.1,82.6,25.3
516821,2022-06-30,POINT (29.6114570452518 -98.4784461408352),0.69,0.0,0,99.0,72.2,85.4,26.8,0.0,0.0,0,99.6,73.2,86.7,26.3,0.0,0.0,0,101.0,75.3,87.7,25.8,0.05,0.0,0,98.5,72.9,85.3,25.5
507553,2024-01-11,POINT (29.4339447338328 -98.476592333071),0.45,0.0,1,66.9,39.0,52.0,27.9,0.63,0.0,0,62.4,39.1,49.9,23.2,0.31,0.0,0,68.2,51.2,58.6,17.0,0.64,0.0,0,69.5,45.1,56.1,24.4
407626,2024-02-11,POINT (29.4245166819614 -98.5285459550893),0.04,0.0,0,72.3,52.5,60.9,19.8,0.86,0.0,0,71.9,45.1,57.0,26.7,6.05,0.0,0,61.7,48.2,53.6,13.5,0.19,0.0,5,47.7,25.5,35.7,22.2
502751,2023-10-04,POINT (29.4253655630535 -98.4674885665754),0.32,0.0,0,95.4,72.7,83.0,22.7,0.0,0.0,0,99.4,75.0,86.6,24.3,0.48,0.0,0,96.3,72.8,83.0,23.5,0.47,0.0,0,100.7,76.0,88.0,24.7
8486957,2022-09-14,POINT (29.5508663248193 -98.5952411198168),0.52,0.0,0,94.4,72.0,82.7,22.4,0.32,0.0,0,91.8,73.3,81.1,18.5,0.58,0.0,0,94.9,75.5,83.6,19.4,0.61,0.0,0,95.4,75.1,84.4,20.3
414139,2024-02-19,POINT (29.5273084442688 -98.6810492464147),0.01,0.0,0,65.3,44.4,54.0,20.9,0.04,0.0,0,72.1,52.5,61.7,19.6,1.1,0.0,0,72.0,46.4,57.7,25.6,5.78,0.0,0,63.9,48.0,55.6,15.9
410046,2022-09-13,POINT (29.3988529925175 -98.5221290779678),1.16,0.0,0,93.9,71.4,82.3,22.5,0.62,0.0,0,90.5,72.9,81.4,17.6,1.06,0.0,0,93.9,74.9,82.9,19.0,0.02,0.0,0,96.3,75.0,85.1,21.3
502949,2023-07-05,POINT (29.4074719641034 -98.4686283281856),0.07,0.0,0,98.5,76.6,87.0,21.9,0.27,0.0,0,99.5,75.5,88.3,24.0,0.0,0.0,0,99.2,78.2,87.7,21.0,0.32,0.0,0,93.1,73.1,83.3,20.0
312181,2023-12-23,POINT (29.6321107054881 -98.4913017237156),0.24,0.0,0,71.0,47.6,57.9,23.4,0.23,0.0,1,66.9,45.6,55.9,21.3,0.03,0.0,0,72.9,45.0,59.0,27.9,0.42,0.0,0,64.5,50.2,56.1,14.3
308345,2023-11-25,POINT (29.4965790285834 -98.4360391484989),0.2,0.0,0,67.9,48.1,58.7,19.7,0.45,0.0,0,68.0,52.4,59.7,15.6,0.46,0.0,0,77.9,58.7,69.1,19.2,1.11,0.0,0,70.5,48.9,59.1,21.6
305032,2024-01-20,POINT (29.5842660699578 -98.4465685595366),0.0,0.0,6,51.7,25.2,37.1,26.5,0.36,0.0,1,69.4,37.1,52.7,32.2,0.75,0.0,0,62.4,41.1,50.9,21.3,0.7,0.0,0,66.3,43.6,54.4,22.7
844865,2024-02-29,POINT (29.4515890372766 -98.65574111333),0.0,0.0,0,80.9,53.9,67.9,27.0,0.0,0.0,1,68.2,44.5,56.3,23.7,0.09,0.0,0,69.4,50.0,60.0,19.4,1.33,0.0,0,69.8,46.9,58.3,23.0
430592,2023-10-05,POINT (29.4663791526228 -98.6127957909211),0.26,0.0,0,94.3,72.6,83.3,21.8,0.02,0.0,0,99.1,75.3,86.4,23.8,0.14,0.0,0,95.4,70.6,83.3,24.8,0.26,0.0,0,99.2,75.9,87.1,23.3
414730,2023-10-12,POINT (29.5477209115847 -98.6407212134761),1.42,0.0,0,80.0,64.0,72.1,15.9,0.39,0.0,0,95.6,73.5,83.3,22.1,0.02,0.0,0,98.4,74.8,86.4,23.6,0.33,0.0,0,95.4,70.7,83.3,24.7
304577,2024-02-27,POINT (29.5677132439996 -98.448208559854),0.01,0.0,0,81.0,51.6,65.9,29.3,0.03,0.0,0,65.8,43.0,53.7,22.8,0.18,0.0,0,71.3,51.6,60.7,19.8,0.95,0.0,0,71.2,46.8,58.4,24.4
305633,2023-12-02,POINT (29.5248520144159 -98.4564260326116),0.39,0.0,0,64.2,50.6,56.1,13.6,0.16,0.0,0,68.5,48.4,58.7,20.1,0.71,0.0,0,68.5,53.2,59.7,15.3,0.48,0.0,0,77.0,57.5,69.1,19.5
824080,2022-09-30,POINT (29.379776904448 -98.4894497239491),0.07,0.0,0,93.4,64.9,80.6,28.5,0.0,0.0,0,96.0,72.8,83.9,23.1,0.17,0.0,0,93.0,69.8,81.9,23.2,1.13,0.0,0,91.6,71.8,81.3,19.9
417518,2022-12-04,POINT (29.4539731713186 -98.6396043605782),0.12,0.0,0,68.8,47.5,58.0,21.3,2.32,0.0,0,58.5,48.4,52.6,10.1,0.33,0.0,0,58.3,42.8,49.3,15.5,0.23,0.0,0,80.6,59.2,69.9,21.4
422327,2023-07-21,POINT (29.5619916653242 -98.5835911627461),0.01,0.0,0,104.4,76.4,89.7,28.0,0.0,0.0,0,101.8,77.5,87.6,24.2,0.04,0.0,0,96.5,77.3,86.3,19.2,0.05,0.0,0,100.4,75.4,88.4,25.0
411587,2022-09-04,POINT (29.4704470152139 -98.6378195037264),0.1,0.0,0,94.3,75.0,83.4,19.3,0.71,0.0,0,93.0,74.5,82.6,18.5,0.28,0.0,0,95.5,75.3,84.4,20.2,0.27,0.0,0,99.1,74.5,86.0,24.7
307897,2023-02-08,POINT (29.4951342638192 -98.4521980113547),0.91,0.0,2,61.1,39.9,49.3,21.2,0.51,0.0,2,56.7,37.6,47.6,19.1,0.26,0.0,0,66.6,45.2,56.7,21.4,0.0,0.0,1,72.5,43.0,58.6,29.5
417589,2023-11-17,POINT (29.5529726765704 -98.5206004274702),1.3,0.0,0,66.0,53.7,59.1,12.3,0.0,0.0,0,81.6,59.0,69.9,22.6,2.46,0.0,0,72.0,51.0,61.3,21.0,0.3,0.0,0,87.7,67.3,77.0,20.4
846062,2023-01-06,POINT (29.5796587384821 -98.5871559082958),0.01,0.0,0,78.0,47.8,63.1,30.2,0.0,0.0,5,57.7,28.5,41.6,29.2,0.45,0.0,1,57.4,36.8,47.7,20.6,0.07,0.0,0,73.2,55.2,66.3,18.0
430273,2022-11-19,POINT (29.4156795574443 -98.6735646082805),0.21,0.0,0,59.7,42.7,49.7,17.0,0.19,0.0,0,82.4,60.0,72.7,22.4,0.64,0.0,0,79.0,58.2,67.9,20.9,0.67,0.0,0,80.6,54.9,70.6,25.8
410284,2024-01-22,POINT (29.4591561456409 -98.6665003010172),0.19,0.0,5,46.7,27.2,35.6,19.5,0.24,0.0,3,66.9,34.2,50.4,32.7,1.17,0.0,0,61.1,41.3,50.7,19.8,0.09,0.0,0,64.9,36.4,50.1,28.5
310883,2022-02-17,POINT (29.4566696349001 -98.4686148859093),0.0,0.0,1,72.7,38.7,55.1,34.0,2.12,0.0,5,57.9,28.1,41.1,29.8,0.48,0.0,1,66.3,41.1,54.0,25.2,0.04,0.0,2,57.7,38.9,46.6,18.9
305503,2022-10-11,POINT (29.5271186775397 -98.4461199838543),0.0,0.0,0,88.5,62.1,75.6,26.4,0.0,0.0,0,89.6,59.0,75.3,30.6,0.01,0.0,0,95.9,70.5,83.7,25.4,0.05,0.0,0,93.9,72.0,82.6,21.9
418619,2023-12-25,POINT (29.4857031910768 -98.5061201662083),0.84,0.0,0,72.8,53.6,61.4,19.2,0.54,0.0,1,67.0,44.1,54.1,22.9,0.03,0.0,0,72.8,45.9,59.3,26.9,0.41,0.0,0,67.8,48.3,57.0,19.5
422576,2023-08-25,POINT (29.4663477962186 -98.548415671976),0.64,0.0,0,101.5,76.7,88.9,24.8,0.0,0.0,0,104.5,77.6,90.9,26.9,0.0,0.0,0,105.5,76.9,90.0,28.7,0.01,0.0,0,100.7,75.2,88.9,25.5
311407,2022-09-06,POINT (29.5630259108834 -98.4965300883288),0.97,0.0,0,91.5,74.0,81.4,17.5,1.12,0.0,0,94.0,75.0,82.9,19.0,0.02,0.0,0,96.1,74.8,85.1,21.4,0.6,0.0,0,95.6,74.0,84.9,21.6
822599,2022-05-31,POINT (29.5703013779995 -98.4332757458211),0.78,0.0,0,94.5,68.5,80.7,26.0,0.03,0.0,0,96.3,71.5,81.6,24.8,0.0,0.0,0,96.3,71.0,81.9,25.2,0.72,0.0,0,93.9,72.4,81.1,21.4
304848,2024-04-09,POINT (29.583551720495 -98.4533600200152),0.15,0.0,0,83.0,54.9,69.4,28.1,0.17,0.0,0,79.2,56.2,66.1,23.0,0.33,0.0,0,72.2,53.8,62.9,18.4,0.8,0.0,0,76.4,61.3,68.6,15.1
413199,2023-08-24,POINT (29.4966873986506 -98.534047327554),0.8,0.0,0,102.0,76.5,89.6,25.6,0.0,0.0,0,103.7,77.8,90.6,25.9,0.0,0.0,0,104.7,76.3,89.9,28.4,0.0,0.0,0,100.2,74.9,88.7,25.3
509273,2022-05-14,POINT (29.3466886883023 -98.4791810697776),0.0,0.0,0,97.0,73.4,82.9,23.6,0.4,0.0,0,88.7,70.8,78.1,18.0,1.68,0.0,0,85.0,66.4,72.7,18.5,0.16,0.0,0,84.1,67.7,74.4,16.5
207565,2023-12-30,POINT (29.4747365761972 -98.5525091619304),0.83,0.0,0,66.4,43.7,54.4,22.8,0.47,0.0,0,70.0,47.0,57.9,23.0,0.24,0.0,1,67.2,46.0,55.9,21.2,0.13,0.0,0,72.8,45.1,59.0,27.7
8482954,2023-01-01,POINT (29.4592933211454 -98.4964547378328),0.0,0.0,3,68.5,36.2,51.4,32.3,0.45,0.0,3,49.5,30.6,40.3,18.9,0.08,0.0,0,71.1,48.8,60.3,22.3,0.08,0.0,0,76.5,62.8,68.1,13.6
513569,2023-04-21,POINT (29.3572849091483 -98.6401083874607),0.19,0.0,0,84.0,60.7,71.6,23.3,1.05,0.0,0,72.5,53.2,62.4,19.3,0.61,0.0,0,83.2,61.5,73.4,21.7,0.16,0.0,0,79.0,55.5,68.7,23.5
407684,2022-04-05,POINT (29.4264307427484 -98.5258892068839),0.08,0.0,0,85.8,59.1,71.3,26.7,0.18,0.0,0,81.6,45.6,65.1,36.0,0.12,0.0,0,81.0,46.8,64.7,34.2,0.03,0.0,2,66.8,36.0,51.3,30.8
513878,2022-04-25,POINT (29.3541529187965 -98.6415429182792),0.17,0.0,0,85.2,68.9,74.4,16.4,0.18,0.0,0,89.4,68.5,75.9,21.0,0.02,0.0,0,86.3,55.6,71.1,30.7,0.07,0.0,0,85.6,57.0,71.0,28.6
417124,2024-02-10,POINT (29.5627590492292 -98.5345967528867),0.89,0.0,0,72.2,50.4,59.9,21.8,0.0,0.0,0,70.6,44.2,56.3,26.4,6.77,0.0,1,58.1,45.8,50.6,12.3,0.0,0.0,5,50.7,24.7,37.1,26.0
8479544,2023-08-19,POINT (29.3142655077635 -98.5595035584871),0.0,0.0,0,104.9,78.0,91.0,26.9,0.0,0.0,0,105.7,77.1,90.1,28.6,0.02,0.0,0,102.1,76.2,89.1,25.9,0.28,0.0,0,100.8,75.1,88.3,25.7
428176,2024-03-20,POINT (29.3026817530093 -98.612025589124),0.74,0.0,0,74.4,60.0,67.0,14.5,0.03,0.0,0,75.0,52.4,64.4,22.5,0.01,0.0,0,75.1,52.6,63.1,22.6,0.0,0.0,0,81.5,54.1,67.9,27.4
208743,2023-08-20,POINT (29.4468561380782 -98.6982353658429),0.0,0.0,0,104.6,77.5,90.7,27.1,0.0,0.0,0,105.9,77.5,90.3,28.3,0.0,0.0,0,102.6,76.5,89.6,26.1,1.22,0.0,0,99.4,74.3,87.9,25.1
506197,2022-09-29,POINT (29.3984542801113 -98.4539008724073),0.0,0.0,0,94.3,66.4,81.4,27.9,0.03,0.0,0,95.4,72.7,83.3,22.7,0.68,0.0,0,93.1,70.5,82.4,22.6,0.52,0.0,0,92.1,72.6,81.1,19.6
502071,2022-10-12,POINT (29.4104546017551 -98.4308269633345),0.0,0.0,0,88.9,62.4,75.7,26.5,0.0,0.0,0,89.0,59.4,74.9,29.6,0.03,0.0,0,95.1,68.5,82.7,26.6,0.0,0.0,0,94.7,71.9,82.7,22.8
407564,2023-08-15,POINT (29.430372445572 -98.6854549592592),0.0,0.0,0,105.4,78.0,90.1,27.4,0.0,0.0,0,103.9,76.5,89.9,27.3,0.01,0.0,0,101.3,75.4,88.3,25.9,0.04,0.0,0,102.0,75.3,88.9,26.7
504540,2023-06-14,POINT (29.37836939484 -98.4970427807455),0.3,0.0,0,93.6,73.5,83.3,20.0,0.55,0.0,0,86.9,66.8,77.3,20.0,0.44,0.0,0,85.4,65.9,76.4,19.5,1.21,0.0,0,84.6,66.3,74.9,18.3
824143,2022-06-21,POINT (29.540667081953 -98.4591566874356),0.0,0.0,0,99.5,74.2,86.3,25.3,0.0,0.0,0,102.1,74.6,87.9,27.5,0.05,0.0,0,97.5,73.3,84.9,24.2,0.82,0.0,0,93.4,67.4,80.7,26.0
