CASEID,WEEK1PRCP,WEEK1SNOW,WEEK1TFRZ,WEEK1TMAX,WEEK1TMIN,WEEK1TAVG,WEEK1TDIF,WEEK2PRCP,WEEK2SNOW,WEEK2TFRZ,WEEK2TMAX,WEEK2TMIN,WEEK2TAVG,WEEK2TDIF,WEEK3PRCP,WEEK3SNOW,WEEK3TFRZ,WEEK3TMAX,WEEK3TMIN,WEEK3TAVG,WEEK3TDIF,WEEK4PRCP,WEEK4SNOW,WEEK4TFRZ,WEEK4TMAX,WEEK4TMIN,WEEK4TAVG,WEEK4TDIF
1019255443,0.61,0.0,0,62.6,39.2,49.9,23.4,0.82,0.0,0,66.9,50.6,58.6,16.3,0.49,0.0,0,69.8,46.0,56.1,23.8,0.09,0.0,1,68.9,44.7,57.3,24.2
1019255474,0.71,0.0,0,62.6,39.2,49.9,23.4,0.59,0.0,0,66.9,50.4,58.6,16.4,0.43,0.0,0,70.2,46.0,56.1,24.3,0.06,0.0,1,68.7,44.5,57.3,24.2
1019256054,0.65,0.0,0,61.9,39.9,49.9,22.0,0.54,0.0,0,67.8,47.6,56.6,20.2,0.38,0.0,0,70.3,46.9,57.4,23.5,0.25,0.0,1,68.2,46.0,56.7,22.2
1019256056,0.63,0.0,0,61.9,39.9,49.9,22.0,0.5,0.0,0,67.8,47.6,56.6,20.2,0.39,0.0,0,70.3,46.9,57.4,23.5,0.36,0.0,1,67.4,45.8,56.7,21.6
1019256184,0.54,0.0,0,61.9,39.9,49.9,22.0,0.99,0.0,0,67.8,47.6,56.6,20.2,0.37,0.0,0,70.7,47.3,57.4,23.4,0.23,0.0,1,67.9,45.7,56.7,22.2
1019256190,0.6,0.0,0,61.9,39.9,49.9,22.0,0.67,0.0,0,67.8,47.6,56.6,20.2,0.49,0.0,0,70.7,47.3,57.4,23.4,0.35,0.0,1,66.5,45.3,56.7,21.2
1019256235,0.51,0.0,0,61.9,39.9,49.9,22.0,0.89,0.0,0,67.3,47.3,56.6,20.0,0.24,0.0,0,70.7,47.3,57.4,23.4,0.19,0.0,1,67.3,45.5,56.7,21.8
1019256629,0.65,0.0,0,61.9,39.9,49.9,22.0,0.65,0.0,0,67.4,47.2,56.6,20.2,0.21,0.0,0,70.7,47.3,57.4,23.4,0.34,0.0,1,66.5,45.3,56.7,21.2
1019256770,0.51,0.0,0,61.9,39.9,49.9,22.0,0.83,0.0,0,67.3,47.3,56.6,20.0,0.22,0.0,0,70.7,47.3,57.4,23.4,0.27,0.0,1,67.0,45.1,56.7,21.8
1019257230,0.65,0.0,0,61.9,39.9,49.9,22.0,0.86,0.0,0,67.4,47.2,56.6,20.2,0.22,0.0,0,70.7,47.3,57.4,23.4,0.33,0.0,1,66.5,45.3,56.7,21.2
1019257398,0.31,0.0,0,61.9,39.9,49.9,22.0,0.94,0.0,0,67.3,47.3,56.6,20.0,0.26,0.0,0,70.7,47.3,57.4,23.4,0.21,0.0,1,67.0,45.1,56.7,21.8
1019257648,0.57,0.0,0,61.9,39.9,49.9,22.0,0.83,0.0,0,67.4,47.2,56.6,20.2,0.26,0.0,0,70.7,47.3,57.4,23.4,0.33,0.0,1,66.5,45.3,56.7,21.2
1019257652,0.31,0.0,0,61.9,39.9,49.9,22.0,0.7,0.0,0,67.3,47.3,56.6,20.0,0.25,0.0,0,70.7,47.3,57.4,23.4,0.25,0.0,1,67.0,45.1,56.7,21.8
1019257831,0.59,0.0,0,61.9,39.9,49.9,22.0,0.62,0.0,0,67.4,47.2,56.6,20.2,0.25,0.0,0,70.7,47.3,57.4,23.4,0.38,0.0,1,66.5,45.3,56.7,21.2
1019257918,0.44,0.0,0,61.9,39.9,49.9,22.0,0.82,0.0,0,67.3,47.3,56.6,20.0,0.25,0.0,0,70.7,47.3,57.4,23.4,0.2,0.0,1,67.0,45.1,56.7,21.8
1019258018,0.56,0.0,0,61.9,39.9,49.9,22.0,0.69,0.0,0,67.4,47.2,56.6,20.2,0.26,0.0,0,70.7,47.3,57.4,23.4,0.32,0.0,1,66.5,45.3,56.7,21.2
1019258038,0.24,0.0,0,61.9,39.9,49.9,22.0,0.59,0.0,0,67.3,47.3,56.6,20.0,0.21,0.0,0,70.7,47.3,57.4,23.4,0.18,0.0,1,67.0,45.1,56.7,21.8
1019258047,0.56,0.0,0,61.9,39.9,49.9,22.0,0.69,0.0,0,67.4,47.2,56.6,20.2,0.27,0.0,0,70.7,47.3,57.4,23.4,0.33,0.0,1,66.5,45.3,56.7,21.2
1019258252,0.34,0.0,0,61.9,39.9,49.9,22.0,0.62,0.0,0,67.3,47.3,56.6,20.0,0.22,0.0,0,70.7,47.3,57.4,23.4,0.28,0.0,1,67.0,45.1,56.7,21.8
1019258423,0.49,0.0,0,61.9,39.9,49.9,22.0,0.68,0.0,0,67.4,47.2,56.6,20.2,0.24,0.0,0,70.7,47.3,57.4,23.4,0.24,0.0,1,66.5,45.3,56.7,21.2
1019258521,0.31,0.0,0,61.9,39.9,49.9,22.0,0.81,0.0,0,67.3,47.3,56.6,20.0,0.23,0.0,0,70.7,47.3,57.4,23.4,0.28,0.0,1,67.0,45.1,56.7,21.8
1019258613,0.69,0.0,0,61.9,39.9,49.9,22.0,0.68,0.0,0,67.4,47.2,56.6,20.2,0.22,0.0,0,70.7,47.3,57.4,23.4,0.26,0.0,1,66.5,45.3,56.7,21.2
1019258653,0.27,0.0,0,61.9,39.9,49.9,22.0,0.74,0.0,0,67.3,47.3,56.6,20.0,0.24,0.0,0,70.7,47.3,57.4,23.4,0.22,0.0,1,67.0,45.1,56.7,21.8
1019258822,0.75,0.0,0,61.9,39.9,49.9,22.0,0.83,0.0,0,67.4,47.2,56.6,20.2,0.25,0.0,0,70.7,47.3,57.4,23.4,0.25,0.0,1,66.5,45.3,56.7,21.2
1019258824,0.23,0.0,0,61.9,39.9,49.9,22.0,0.82,0.0,0,67.3,47.3,56.6,20.0,0.23,0.0,0,70.7,47.3,57.4,23.4,0.27,0.0,1,67.0,45.1,56.7,21.8
1019258855,0.75,0.0,0,61.9,39.9,49.9,22.0,0.69,0.0,0,67.4,47.2,56.6,20.2,0.25,0.0,0,70.7,47.3,57.4,23.4,0.38,0.0,1,66.5,45.3,56.7,21.2
1019258881,0.27,0.0,0,61.9,39.9,49.9,22.0,0.78,0.0,0,67.3,47.3,56.6,20.0,0.23,0.0,0,70.7,47.3,57.4,23.4,0.26,0.0,1,67.0,45.1,56.7,21.8
1019258987,0.75,0.0,0,61.9,39.9,49.9,22.0,0.69,0.0,0,67.4,47.2,56.6,20.2,0.22,0.0,0,70.7,47.3,57.4,23.4,0.35,0.0,1,66.5,45.3,56.7,21.2
1019258997,0.43,0.0,0,61.9,39.9,49.9,22.0,0.75,0.0,0,67.3,47.3,56.6,20.0,0.25,0.0,0,70.7,47.3,57.4,23.4,0.2,0.0,1,67.0,45.1,56.7,21.8
1019259006,0.75,0.0,0,61.9,39.9,49.9,22.0,0.83,0.0,0,67.4,47.2,56.6,20.2,0.22,0.0,0,70.7,47.3,57.4,23.4,0.22,0.0,1,66.5,45.3,56.7,21.2
1019259015,0.35,0.0,0,61.9,39.9,49.9,22.0,0.7,0.0,0,67.3,47.3,56.6,20.0,0.22,0.0,0,70.7,47.3,57.4,23.4,0.19,0.0,1,67.0,45.1,56.7,21.8
1019259022,0.75,0.0,0,61.9,39.9,49.9,22.0,0.83,0.0,0,67.4,47.2,56.6,20.2,0.22,0.0,0,70.7,47.3,57.4,23.4,0.32,0.0,1,66.5,45.3,56.7,21.2
1019259045,0.45,0.0,0,61.9,39.9,49.9,22.0,1.07,0.0,0,67.3,47.3,56.6,20.0,0.23,0.0,0,70.7,47.3,57.4,23.4,0.23,0.0,1,67.0,45.1,56.7,21.8
1019259101,0.75,0.0,0,61.9,39.9,49.9,22.0,0.69,0.0,0,67.4,47.2,56.6,20.2,0.28,0.0,0,70.7,47.3,57.4,23.4,0.25,0.0,1,66.5,45.3,56.7,21.2
1019259159,0.39,0.0,0,61.9,39.9,49.9,22.0,0.9,0.0,0,67.3,47.3,56.6,20.0,0.23,0.0,0,70.7,47.3,57.4,23.4,0.3,0.0,1,67.0,45.1,56.7,21.8
1019259214,0.75,0.0,0,61.9,39.9,49.9,22.0,0.72,0.0,0,67.4,47.2,56.6,20.2,0.25,0.0,0,70.7,47.3,57.4,23.4,0.34,0.0,1,66.5,45.3,56.7,21.2
1019259462,0.75,0.0,0,62.4,41.1,50.9,21.3,0.57,0.0,0,66.4,43.7,54.4,22.8,0.29,0.0,0,71.8,48.0,57.9,23.7,0.2,0.0,1,66.3,45.6,55.9,20.7
1019259514,0.77,0.0,0,62.4,41.1,50.9,21.3,0.56,0.0,0,66.4,43.7,54.4,22.8,0.37,0.0,0,71.8,48.0,57.9,23.7,0.28,0.0,1,66.7,46.2,55.9,20.5
1019259553,0.63,0.0,0,62.4,41.1,50.9,21.3,0.8,0.0,0,66.4,43.7,54.4,22.8,0.21,0.0,0,71.8,48.0,57.9,23.7,0.2,0.0,1,65.4,46.0,55.9,19.4
1019259574,0.81,0.0,0,62.4,41.1,50.9,21.3,0.52,0.0,0,66.4,43.7,54.4,22.8,0.17,0.0,0,71.8,48.0,57.9,23.7,0.3,0.0,1,66.5,45.7,55.9,20.8
1019259601,0.64,0.0,0,62.4,41.1,50.9,21.3,0.77,0.0,0,66.4,43.7,54.4,22.8,0.25,0.0,0,71.8,48.0,57.9,23.7,0.24,0.0,1,66.0,45.6,55.9,20.4
1019259610,0.82,0.0,0,62.4,41.1,50.9,21.3,0.37,0.0,0,66.4,43.7,54.4,22.8,0.41,0.0,0,71.8,48.0,57.9,23.7,0.39,0.0,1,66.9,45.5,55.9,21.4
1019259779,0.64,0.0,0,62.4,41.1,50.9,21.3,0.81,0.0,0,66.4,43.7,54.4,22.8,0.2,0.0,0,71.8,48.0,57.9,23.7,0.22,0.0,1,66.4,45.9,55.9,20.5
1019259987,0.81,0.0,0,62.4,41.1,50.9,21.3,0.71,0.0,0,66.4,43.7,54.4,22.8,0.5,0.0,0,71.8,48.0,57.9,23.7,0.39,0.0,1,66.9,45.5,55.9,21.3
1019260445,0.73,0.0,0,62.4,41.1,50.9,21.3,0.93,0.0,0,66.4,43.7,54.4,22.8,0.21,0.0,0,71.8,48.0,57.9,23.7,0.18,0.0,1,66.4,45.9,55.9,20.5
1019260454,0.8,0.0,0,62.4,41.1,50.9,21.3,0.7,0.0,0,66.4,43.7,54.4,22.8,0.3,0.0,0,71.8,48.0,57.9,23.7,0.45,0.0,1,66.9,45.5,55.9,21.4
1019260462,0.8,0.0,0,62.4,41.1,50.9,21.3,0.8,0.0,0,66.4,43.7,54.4,22.8,0.25,0.0,0,71.8,48.0,57.9,23.7,0.19,0.0,1,66.0,45.5,55.9,20.5
1019260933,0.75,0.0,0,62.1,41.4,51.0,20.8,0.69,0.0,0,66.2,39.3,52.1,26.9,0.15,0.0,0,72.3,51.3,59.1,21.0,0.38,0.0,1,65.6,44.2,54.4,21.4
1019261205,0.75,0.0,0,62.1,41.4,51.0,20.8,0.59,0.0,0,66.2,39.3,52.1,26.9,0.04,0.0,0,72.3,51.3,59.1,21.0,0.52,0.0,1,65.0,44.0,54.4,21.0
1019261473,0.8,0.0,0,62.1,41.4,51.0,20.8,0.51,0.0,0,66.2,39.3,52.1,26.9,0.04,0.0,0,72.3,51.3,59.1,21.0,0.71,0.0,1,65.0,44.1,54.4,20.9
1019261535,0.86,0.0,0,62.1,41.4,51.0,20.8,0.5,0.0,0,66.2,39.3,52.1,26.9,0.04,0.0,0,72.3,51.3,59.1,21.0,0.36,0.0,1,65.2,43.9,54.4,21.3
1019261662,0.78,0.0,0,62.1,41.4,51.0,20.8,0.67,0.0,0,66.2,39.3,52.1,26.9,0.06,0.0,0,72.3,51.3,59.1,21.0,0.75,0.0,1,65.1,44.1,54.4,21.0
1019261666,0.82,0.0,0,62.1,41.4,51.0,20.8,0.51,0.0,0,66.2,39.3,52.1,26.9,0.03,0.0,0,72.3,51.3,59.1,21.0,0.34,0.0,1,65.0,44.0,54.4,21.1
1019261669,0.65,0.0,0,62.1,41.4,51.0,20.8,0.51,0.0,0,66.2,39.3,52.1,26.9,0.32,0.0,0,72.3,51.3,59.1,21.0,0.79,0.0,1,65.3,44.2,54.4,21.1
1019261672,0.83,0.0,0,62.1,41.4,51.0,20.8,0.68,0.0,0,66.2,39.3,52.1,26.9,0.07,0.0,0,72.3,51.3,59.1,21.0,0.56,0.0,1,65.0,44.0,54.4,21.0
1019261674,0.65,0.0,0,62.1,41.4,51.0,20.8,0.51,0.0,0,66.2,39.3,52.1,26.9,0.37,0.0,0,72.3,51.3,59.1,21.0,0.77,0.0,1,65.4,44.3,54.4,21.1
1019261675,0.79,0.0,0,62.1,41.4,51.0,20.8,0.69,0.0,0,66.2,39.3,52.1,26.9,0.05,0.0,0,72.3,51.3,59.1,21.0,0.34,0.0,1,65.2,43.9,54.4,21.3
1019261679,0.65,0.0,0,62.1,41.4,51.0,20.8,0.52,0.0,0,66.2,39.3,52.1,26.9,0.3,0.0,0,72.3,51.3,59.1,21.0,0.81,0.0,1,65.7,44.3,54.4,21.4
1019261692,0.82,0.0,0,62.1,41.4,51.0,20.8,0.69,0.0,0,66.2,39.3,52.1,26.9,0.08,0.0,0,72.3,51.3,59.1,21.0,0.49,0.0,1,65.2,43.9,54.4,21.3
1019261693,0.66,0.0,0,62.1,41.4,51.0,20.8,0.62,0.0,0,66.2,39.3,52.1,26.9,0.07,0.0,0,72.3,51.3,59.1,21.0,0.52,0.0,1,65.6,44.2,54.4,21.4
1019261695,0.58,0.0,0,62.1,41.4,51.0,20.8,0.5,0.0,0,66.2,39.3,52.1,26.9,0.29,0.0,0,72.3,51.3,59.1,21.0,0.93,0.0,1,65.4,44.3,54.4,21.1
1019261698,0.67,0.0,0,62.1,41.4,51.0,20.8,0.36,0.0,0,66.2,39.3,52.1,26.9,0.08,0.0,0,72.3,51.3,59.1,21.0,0.44,0.0,1,65.5,44.2,54.4,21.3
1019261700,0.64,0.0,0,62.1,41.4,51.0,20.8,0.5,0.0,0,66.2,39.3,52.1,26.9,0.3,0.0,0,72.3,51.3,59.1,21.0,0.76,0.0,1,65.5,44.2,54.4,21.3
1019261702,0.55,0.0,0,62.1,41.4,51.0,20.8,0.63,0.0,0,66.2,39.3,52.1,26.9,0.04,0.0,0,72.3,51.3,59.1,21.0,0.51,0.0,1,65.4,44.2,54.4,21.2
1019261703,0.38,0.0,0,62.1,41.4,51.0,20.8,0.55,0.0,0,66.2,39.3,52.1,26.9,0.04,0.0,0,72.3,51.3,59.1,21.0,0.84,0.0,1,65.2,43.9,54.4,21.3
1019261705,0.7,0.0,0,62.1,41.4,51.0,20.8,0.36,0.0,0,66.2,39.3,52.1,26.9,0.2,0.0,0,72.3,51.3,59.1,21.0,0.32,0.0,1,65.3,44.2,54.4,21.1
1019261711,0.4,0.0,0,62.1,41.4,51.0,20.8,0.73,0.0,0,66.2,39.3,52.1,26.9,0.26,0.0,0,72.3,51.3,59.1,21.0,0.74,0.0,1,64.8,43.5,54.4,21.3
1019261712,0.53,0.0,0,62.1,41.4,51.0,20.8,0.53,0.0,0,65.9,39.0,52.1,26.9,0.18,0.0,0,72.3,51.3,59.1,21.0,0.48,0.0,1,64.7,43.7,54.4,21.0
1019261713,0.79,0.0,0,62.1,41.4,51.0,20.8,0.5,0.0,1,65.0,38.1,52.1,26.9,0.25,0.0,0,72.2,51.4,59.1,20.8,0.75,0.0,1,64.3,42.8,54.4,21.5
1019261715,0.76,0.0,0,62.1,41.4,51.0,20.8,0.35,0.0,1,65.0,38.1,52.1,26.9,0.17,0.0,0,72.1,51.3,59.1,20.9,0.66,0.0,1,63.9,42.9,54.4,21.0
1019261751,0.74,0.0,0,62.1,41.4,51.0,20.8,0.6,0.0,1,65.0,38.1,52.1,26.9,0.05,0.0,0,72.2,51.4,59.1,20.8,0.91,0.0,1,64.2,42.8,54.4,21.4
1019261784,0.64,0.0,0,62.1,41.4,51.0,20.8,0.35,0.0,1,65.0,38.1,52.1,26.9,0.21,0.0,0,72.2,51.1,59.1,21.0,0.58,0.0,1,63.9,42.9,54.4,21.0
1019261793,0.8,0.0,0,62.1,41.4,51.0,20.8,0.6,0.0,1,65.0,38.1,52.1,26.9,0.21,0.0,0,72.2,51.4,59.1,20.8,0.4,0.0,1,64.3,42.8,54.4,21.5
1019262022,0.71,0.0,0,61.1,41.3,50.7,19.8,0.26,0.0,0,66.1,37.3,50.1,28.8,0.62,0.0,0,72.8,53.6,61.4,19.2,0.41,0.0,1,66.9,44.1,54.1,22.8
1019262023,0.81,0.0,0,61.1,41.3,50.7,19.8,0.26,0.0,0,66.1,37.3,50.1,28.8,0.57,0.0,0,72.8,53.6,61.4,19.2,0.48,0.0,1,66.5,44.0,54.1,22.4
1019262025,0.72,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.6,0.0,0,72.4,53.6,61.4,18.9,0.69,0.0,0,65.9,44.0,54.1,21.9
1019262116,0.77,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.64,0.0,0,72.2,53.2,61.4,19.0,0.4,0.0,1,65.8,43.6,54.1,22.2
1019262546,0.79,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.78,0.0,0,72.2,53.2,61.4,19.0,0.4,0.0,1,65.7,43.4,54.1,22.2
1019262581,0.67,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.39,0.0,0,72.2,53.2,61.4,19.0,0.51,0.0,1,65.9,43.6,54.1,22.2
1019262612,0.79,0.0,0,61.1,41.3,50.7,19.8,0.18,0.0,0,66.1,37.3,50.1,28.8,0.74,0.0,0,72.2,53.2,61.4,19.0,0.4,0.0,1,65.6,43.5,54.1,22.1
1019262847,0.69,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.45,0.0,0,72.2,53.2,61.4,19.0,0.48,0.0,1,65.9,43.7,54.1,22.3
1019262947,0.83,0.0,0,61.1,41.3,50.7,19.8,0.34,0.0,0,66.1,37.3,50.1,28.8,0.76,0.0,0,72.2,53.2,61.4,19.0,0.48,0.0,1,65.2,43.2,54.1,22.1
1019263003,0.98,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.45,0.0,0,72.2,53.2,61.4,19.0,0.59,0.0,1,65.7,43.5,54.1,22.3
1019263493,0.75,0.0,0,61.1,41.3,50.7,19.8,0.07,0.0,0,66.1,37.3,50.1,28.8,0.81,0.0,0,72.2,53.2,61.4,19.0,0.4,0.0,1,65.1,43.2,54.1,21.9
1019263504,0.91,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.45,0.0,0,72.2,53.2,61.4,19.0,0.47,0.0,1,65.7,43.5,54.1,22.2
1019263509,0.86,0.0,0,61.1,41.3,50.7,19.8,0.14,0.0,0,66.1,37.3,50.1,28.8,0.64,0.0,0,72.2,53.2,61.4,19.0,0.41,0.0,1,65.7,43.4,54.1,22.3
1019263516,0.97,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.39,0.0,0,72.2,53.2,61.4,19.0,0.54,0.0,1,65.9,43.6,54.1,22.2
1019263524,0.79,0.0,0,61.1,41.3,50.7,19.8,0.33,0.0,0,66.1,37.3,50.1,28.8,0.74,0.0,0,72.2,53.2,61.4,19.0,0.49,0.0,1,65.2,43.2,54.1,22.1
1019263531,0.82,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.4,0.0,0,72.2,53.2,61.4,19.0,0.61,0.0,1,65.8,43.6,54.1,22.2
1019263600,0.71,0.0,0,61.1,41.3,50.7,19.8,0.26,0.0,0,66.1,37.3,50.1,28.8,0.88,0.0,0,72.2,53.2,61.4,19.0,0.42,0.0,1,65.6,43.5,54.1,22.1
1019263605,0.97,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.4,0.0,0,72.2,53.2,61.4,19.0,0.44,0.0,1,65.8,43.6,54.1,22.2
1019263626,0.75,0.0,0,61.1,41.3,50.7,19.8,0.33,0.0,0,66.1,37.3,50.1,28.8,0.8,0.0,0,72.2,53.2,61.4,19.0,0.45,0.0,1,65.6,43.5,54.1,22.2
1019263746,0.96,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.46,0.0,0,72.2,53.2,61.4,19.0,0.5,0.0,1,65.3,43.2,54.1,22.2
1019263922,0.81,0.0,0,61.1,41.3,50.7,19.8,0.07,0.0,0,66.1,37.3,50.1,28.8,0.66,0.0,0,72.2,53.2,61.4,19.0,0.44,0.0,1,65.6,43.5,54.1,22.1
1019263923,0.96,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.45,0.0,0,72.2,53.2,61.4,19.0,0.47,0.0,1,65.0,42.7,54.1,22.2
1019264049,0.78,0.0,0,61.1,41.3,50.7,19.8,0.19,0.0,0,66.1,37.3,50.1,28.8,0.93,0.0,0,72.2,53.2,61.4,19.0,0.39,0.0,1,65.3,43.2,54.1,22.1
1019264076,0.95,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.47,0.0,0,72.2,53.2,61.4,19.0,0.49,0.0,1,65.9,43.7,54.1,22.2
1019264094,0.71,0.0,0,61.1,41.3,50.7,19.8,0.33,0.0,0,66.1,37.3,50.1,28.8,0.77,0.0,0,72.2,53.2,61.4,19.0,0.4,0.0,1,65.5,43.5,54.1,22.1
1019264329,0.99,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.46,0.0,0,72.2,53.2,61.4,19.0,0.45,0.0,1,65.9,43.7,54.1,22.2
1019264419,0.87,0.0,0,61.1,41.3,50.7,19.8,0.36,0.0,0,66.1,37.3,50.1,28.8,0.82,0.0,0,72.4,53.6,61.4,18.9,0.75,0.0,1,65.1,43.1,54.1,22.0
1019264426,0.91,0.0,0,61.1,41.3,50.7,19.8,0.01,0.0,0,66.1,37.3,50.1,28.8,0.22,0.0,0,72.0,53.1,61.4,18.9,0.55,0.0,1,65.7,43.6,54.1,22.1
1019264465,0.68,0.0,0,61.1,41.3,50.7,19.8,0.15,0.0,0,66.0,37.1,50.1,29.0,0.9,0.0,0,72.4,53.6,61.4,18.9,0.73,0.0,1,65.1,43.1,54.1,22.0
1019264518,0.83,0.0,0,61.1,41.3,50.7,19.8,0.0,0.0,0,66.1,37.3,50.1,28.8,0.22,0.0,0,72.0,53.1,61.4,18.9,0.63,0.0,1,65.5,43.5,54.1,22.0
1019264523,0.68,0.0,0,61.1,41.3,50.7,19.8,0.32,0.0,0,66.0,37.1,50.1,29.0,0.74,0.0,0,72.4,53.6,61.4,18.9,0.74,0.0,1,65.3,43.1,54.1,22.2
1019264717,0.77,0.0,0,61.0,41.0,50.7,20.0,0.03,0.0,0,65.9,36.8,50.1,29.0,0.21,0.0,0,71.1,53.0,61.4,18.1,0.63,0.0,1,65.8,43.5,54.1,22.2
1019264720,0.69,0.0,0,61.0,41.0,50.7,20.0,0.22,0.0,0,65.8,36.6,50.1,29.2,0.84,0.0,0,71.5,53.4,61.4,18.1,0.71,0.0,1,65.6,43.0,54.1,22.6
1019264747,0.76,0.0,0,61.0,41.0,50.7,20.0,0.01,0.0,0,65.9,36.8,50.1,29.0,0.5,0.0,0,71.1,53.0,61.4,18.1,0.6,0.0,1,65.7,43.7,54.1,22.0
1019264832,0.73,0.0,0,61.0,41.0,50.7,20.0,0.18,0.0,0,65.8,36.6,50.1,29.2,0.91,0.0,0,71.1,53.0,61.4,18.1,0.47,0.0,1,65.4,42.9,54.1,22.5
1019264854,0.74,0.0,0,61.0,41.0,50.7,20.0,0.03,0.0,0,65.9,36.8,50.1,29.0,0.53,0.0,0,70.8,52.4,61.4,18.4,0.62,0.0,1,65.8,43.5,54.1,22.3
1019265029,0.78,0.0,0,61.0,41.0,50.7,20.0,0.18,0.0,0,65.8,36.6,50.1,29.2,0.69,0.0,0,71.1,53.0,61.4,18.1,0.44,0.0,1,65.4,42.8,54.1,22.6
1019265069,0.74,0.0,0,61.0,41.0,50.7,20.0,0.03,0.0,0,65.9,36.8,50.1,29.0,0.71,0.0,0,70.8,52.4,61.4,18.4,0.82,0.0,1,65.8,43.5,54.1,22.3
1019265161,0.69,0.0,0,61.0,41.0,50.7,20.0,0.04,0.0,0,65.8,36.6,50.1,29.2,0.73,0.0,0,71.1,53.0,61.4,18.1,0.38,0.0,1,65.4,42.8,54.1,22.6
1019265252,0.71,0.0,0,61.0,41.0,50.7,20.0,0.05,0.0,0,65.9,36.8,50.1,29.0,0.41,0.0,0,70.7,52.7,61.4,18.0,0.95,0.0,1,65.8,43.5,54.1,22.3
1019265277,0.69,0.0,0,61.0,41.0,50.7,20.0,0.04,0.0,0,65.8,36.6,50.1,29.2,0.76,0.0,0,71.1,53.0,61.4,18.1,0.38,0.0,1,65.4,42.8,54.1,22.6
1019266472,1.16,0.0,0,62.9,42.2,51.6,20.7,0.26,0.0,0,66.6,37.5,50.4,29.1,0.68,0.0,0,70.5,54.3,61.1,16.2,0.44,0.0,0,67.6,45.2,55.3,22.3
1019266513,1.12,0.0,0,62.9,42.2,51.6,20.7,0.11,0.0,0,66.6,37.5,50.4,29.1,0.6,0.0,0,70.5,54.3,61.1,16.2,0.44,0.0,0,67.5,45.0,55.3,22.5
1019266938,1.14,0.0,0,62.9,42.2,51.6,20.7,0.04,0.0,0,66.6,37.5,50.4,29.1,0.53,0.0,0,70.1,53.7,61.1,16.4,0.78,0.0,0,67.8,45.2,55.3,22.5
1019267032,0.82,0.0,0,62.9,42.2,51.6,20.7,0.01,0.0,0,66.6,37.5,50.4,29.1,0.62,0.0,0,70.2,54.1,61.1,16.1,0.57,0.0,0,67.9,45.4,55.3,22.5
1019267313,1.04,0.0,0,62.9,42.2,51.6,20.7,0.06,0.0,0,66.6,37.5,50.4,29.1,0.58,0.0,0,69.9,53.5,61.1,16.3,0.87,0.0,0,67.4,45.2,55.3,22.2
1019267518,0.78,0.0,0,62.9,42.2,51.6,20.7,0.01,0.0,0,66.6,37.5,50.4,29.1,0.6,0.0,0,69.8,54.0,61.1,15.9,0.57,0.0,0,66.5,44.4,55.3,22.0
1019267908,0.94,0.0,0,62.9,42.2,51.6,20.7,0.1,0.0,0,66.6,37.5,50.4,29.1,0.74,0.0,0,69.9,53.5,61.1,16.3,0.4,0.0,0,67.5,45.1,55.3,22.4
1019267955,0.74,0.0,0,62.9,42.2,51.6,20.7,0.05,0.0,0,66.6,37.5,50.4,29.1,0.64,0.0,0,69.8,54.0,61.1,15.9,0.58,0.0,0,67.5,45.0,55.3,22.5
1019268458,1.0,0.0,0,62.9,42.2,51.6,20.7,0.1,0.0,0,66.6,37.5,50.4,29.1,0.64,0.0,0,69.9,53.5,61.1,16.3,0.76,0.0,0,67.4,45.2,55.3,22.2
1019268471,0.9,0.0,0,62.9,42.2,51.6,20.7,0.04,0.0,0,66.6,37.5,50.4,29.1,0.48,0.0,0,69.8,54.0,61.1,15.9,0.59,0.0,0,67.4,44.9,55.3,22.5
1019268554,1.08,0.0,0,62.9,42.2,51.6,20.7,0.1,0.0,0,66.6,37.5,50.4,29.1,0.7,0.0,0,69.9,53.5,61.1,16.3,0.76,0.0,0,67.5,45.2,55.3,22.3
